id,name,followers,popularity,genre
78inRkIIF0n9R9I2HPoWP7,rooney,94461,41,pop
7FTtMbi9lsYocJe34mKW06,mass,971,3,rock
5VTWd6ur92OSuf8noDbhU0,damien mendis & stuart bradbury @ the temple,11,9,electronic
1wyuV2UwDaVUPcvuC8YG68,marcel dupré,2906,19,electronic
0A9xIjRKoCT98oZkPEq7RJ,lkhn,5441,29,folk
28dDclufoaXjrXwd6qCaol,x-1,388,21,hip-hop
3gd4SRkkZGZgY4FVDPJ1T9,still living,394,9,hip-hop
2CLclpIC43fLzsYq6LQvlL,elmiene,231190,61,r&b
6cGnQM8gIMonRMuKAolYNk,george,753,20,hip-hop
6zclKpcV5UuKWn2eIRAT7n,vince vance & the valiants,3974,45,pop
61oNrjLV0SUliHTOXUgCXg,stretch,11222,35,r&b
4Lxo0uA8ctsAUajG2bXoXH,fredrik ramel,43,13,r&b
6ZG2luIUysl6zX2gKoHbDM,dszako,22,0,electronic
6neAZyHgBG8SyAaIdLpRBe,jason gaffner,669,24,electronic
3QnnsnDjUGYX8cYQuub0eh,may angeles,3591,33,pop
6VwDZ6kAtwpng8gGLHTkVz,lindsxy mesenburg,3873,28,pop
1b5fazYV5ecKkQHKTlwLG8,bishop nehru,102486,39,electronic
3oknjlsa5i7GlXivlFcxy9,show boat 1962 studio cast,2,3,classical
2RlIiwA5GLHAh3jV8bmr1c,strawberry blonde,467,19,pop
4elzexos39qCrNpYhxx7v0,kcsb,37,1,pop
5fhygBJA9FbMPEl24DZdum,blaeker,6987,31,r&b
4F88UBdMBRQSrnxzPHPPDm,veronica martell,459,3,jazz
7jHmmW2bBagmzr76ZJW8Bc,gramophonedzie,13785,29,electronic
54n9JL6NVGHuhXqU2DSbMS,lil green,3328,14,blues
5YCa2ZsNL86M1fLHW8bElw,the jacks,870,8,pop
2rVC7228MACwnpdIKNL35E,niacavaon,17392,19,hip-hop
4sihWBudLgIj87L6PRfrpT,lex,27173,40,hip-hop
5e1OCdBgITL78zBRyW2wOf,nameless,30902,35,hip-hop
3AVT31l4TvcRX2whiacghm,bigpin,5,0,hip-hop
7JjM4ZFJffM5vti5m241ye,roy tosh,19231,33,hip-hop
6qjDKqoT1Psj40GF4ga77w,planet p project,8683,27,rock
53l3aH0gXYBLyTVM87aYw5,danielle apicella,8031,26,hip-hop
53I53JqO0ELxsVxEu9v1p4,attic lights,2181,13,pop
2nH9ni17xW2Q5qNgrPW4bN,manhattens,467,2,pop
6omum8u3BMagUwg8RI2VhG,axel stordahl orchestra,93,16,jazz
3Las3OH2GLmCCaoHVZx3Ut,swnkah,124,12,hip-hop
6aFW9pUzduzm9Why6mWVEc,starang wondah,1177,14,hip-hop
4ntkql3f3ect7NDRUJ7aAY,the cheetah girls,849587,50,pop
6IKfyH1tuaSOaRoBnVFlAE,paul cain,1533,20,hip-hop
73cetLm92ap7Luqep30jtA,hkfiftyone,10125,29,hip-hop
1nsURHyRMwZA5oipZwM4bA,git fresh,19546,34,hip-hop
0fvyOcVAB062Wfq3hYwMEu,mc ryme tyme,42,4,electronic
07MiScs25YZlJ3OrsF3GIK,mihka!,13502,24,electronic
3ndZ6yY1kX6H0sq90ybuKi,scrunchies,2220,5,rock
1yLvaIVxJzrFrQ9gfWNIqd,lucidian,2589,9,folk
6synnkwbKNnqNHIG1wNiq4,slips & slurs,11403,2,electronic
7vynQdsm76QxlkjwjrYXMC,mc darrison,100,2,electronic
5JJHnW1bhWbA3Slljbdktc,lookee,2460,35,electronic
0O24eqk9AKyVn6ChUK1z1Q,diana alencar,20,4,electronic
2wouhbfgzGn8XfKGqWQiUM,wreckless,35,1,hip-hop
3ubxWsYB3f5i7mfSBkqLRb,stefan gruenwald,1306,30,electronic
2BE1fiUWdZ7FJvSIK1ClPz,cahio,895,13,electronic
5KTVBYvHhoIUMMv3o8ZILZ,stella rio,223,13,electronic
0DLVbGXppU8ec6LVkIrRUr,riko,5,3,electronic
4Xrfj658V9oL5xwi7oM70C,spectre,3589,26,electronic
2kTn692duPSkqN6czSilyk,the triffids,24122,30,pop
6BkSTbIWZrLZZK0sa2GehR,charlie houston,12127,42,electronic
7nr5WIJhnF5hR77kS98avs,obits,7696,14,rock
2029eJThczywCgnjE33s33,2 in a room,4760,26,electronic
4oNsdUFl1Aft1J2KXorz1Y,dana,195,7,folk
1eaPSW9KeEui3zg7xHuHrU,splash daddy,21543,26,electronic
5bQLHZXLiVPxi2Suodt3wV,antha pantha,989,28,hip-hop
0tIszD5cwkangP5Xkoy02E,romy wave,13057,27,electronic
2oZVtrCwHyCZlIWAwy3VBn,antiserum,13935,23,electronic
1cxWflvijU9B2d7x5SMhez,baba jenkins,4716,19,blues
4gCGiELC0hQ9tRXQTgHjK2,420 unlovable,9767,21,electronic
7rYBN0oKCQeSw2SHYgcck5,paxel,2020,33,electronic
0ONN78qj6zuTEsmal4ZJKG,ravvel,1151,31,pop
1bAdBYcsDdsbqmWbAE7qKR,jj,30376,40,electronic
3ftsk3ROAgHws85G83ppw1,anna vaus,17620,32,country
3i0ze0DA2CaTwiAbWGJqT2,felicia farerre,4272,33,classical
7gEm6pYZGiAIBAbf2xfqd8,hazem beltagui,6671,23,electronic
3JOJ9byiW8GX2937aImJM7,varpu,332,8,electronic
72WH68kjiAd3ssqpYr9Owx,dark fusion,704,16,electronic
19PzaFFkqgfU44ZZsDtcWf,hugo winterhalter's orchestra and chorus,6,0,pop
63GUUmvI0YImnV52wjNezl,scott tennant,2119,16,pop
1aMbs342LgrSeo5fsHCEXu,kate,245,20,folk
5OpWjBlQIRFA3u4Zmgs9pd,andré anjos,4,2,electronic
4l13PaRlMjG67JAMjfEs2c,tiffany blom,57,3,electronic
0LHZaUvES8NniRWNuhHNJl,colleen green,27337,21,rock
1YEM1OIUOjuuCePUS95AZd,robs & duke,126,2,electronic
2VY0tBQrNd2J2ZLZsjToB9,amsterdamsoundsystem,709,22,electronic
0SQOIur6PFpZ7ACj9BX2Tv,siroj,3214,17,electronic
5ncA0WGi828yjhqmvHsJRj,emily brimlow,24615,34,electronic
3vil7cjxTR0gUmO5eP5Ihy,paige,309,20,electronic
3iJxb3kWDQxXwD7zpUO6bm,cross my heart hope to die,4469,15,electronic
0tZDIxsyeS3GjReij0aPVn,kimberly cole,2378,10,electronic
0GCTrVqVTI7jHTRWqtdMgI,torro torro,11346,28,electronic
2tAOr6Bu4b1JDQjRZcMdML,henao,1941,20,electronic
39DCa96o1cTaN0uxasrhk1,sam kinison,24094,15,pop
7Fy20Z5baoekRfxqSt6wvg,kate power,640,8,folk
5aO4PS2vHHs4n14pMwmadH,john gallen,612,42,folk
5XJdV8h0NLbf3CZdfwX3lg,lord flacko,2263,47,electronic
4e7qJTThm5uI3CplqZObfT,birdy nam nam,126373,49,electronic
4SXj7TVoA3bgfR8AVssACa,caspian,122700,35,rock
1pWQ4jn2KZpqjwTd3mHLfm,alf tumble,232,4,electronic
42AJfxnbtIFT4DbZcUf11d,monty sunshine,2490,24,jazz
7CPtU70vlusxVwuOs5BQdC,alexis slifer,728,4,pop
4zLK30MCHKCgZozq1DcbDI,shane eli,845,23,folk
00IczxaF2dh2W68AutGoC6,talegate,139,26,country
4bGN5XDSLCLYd01uQqR3JA,mielo,4573,21,electronic
6YDsIjHPnVrYoZRbqlbxAw,juu,2870,35,electronic
0ie2FM6cIwDUbMxQabT8r9,ovo,2035,21,hip-hop
4pGOWcNccfdM2DNfmhgJhz,the holy mackerel,2433,15,rock
6Dl48jX9PUpN2t1L48xOrI,cashout ace,24491,28,blues
00UYE45fGxVRGGRDvwkndF,ava mcmahon,2636,21,folk
6Z7yFbo2caRvZFnoVKrCZ8,doughboy sauce,1783,12,blues
2tbvDi9eXf9XXp06LupkED,alice deejay,222395,64,electronic
07T4q3baUiO1NImfuaAwid,majak door,6307,27,rock
4BF7hzk1ofDyXoMGLTckyD,widespread panic,518,32,blues
5oLuGgy7zIw1frKG2k9pEa,john faulkner,689,22,folk
0jJszR81GjA87jeRq0Jgwz,the cleveland orchestra,18487,58,classical
6xCpROdQDyjULgekyUtW3u,re:locate,6358,34,electronic
4fRa5jSbLX9QFIFdJH53re,peppermint rainbow,4266,19,classical
66kJAiUBAMtGFt8R0CaFGz,cabaret ensemble (1998),3375,46,classical
6E1GacsEfYwK4LimhoWlSH,jafé,544,29,electronic
5Vc4qPnItSUWhOZl7J6yUa,paulina,2341,38,electronic
280SVkMc8Ij2T4n6EMhWuB,bera,5750,20,hip-hop
7IItD0N1A3unbTmcIzsCEK,ann saunderson,578,31,hip-hop
3swkhiqRVA49gQyKasKdY0,megan young,215,2,folk
6cHeltyq3nBrG54dVOlABc,boppin' b,7123,21,rock
3erc1ARCCRNLHWWecDteSE,kastitan,510,4,electronic
3JL4ejAUyHsY69wVH87cOw,overdose,353,7,electronic
0GO0WSX9M8DNSFVhQmsCEo,advent,5703,19,electronic
2wss0kNi7zdZTrxnCFxSQW,fila brazillia,61386,35,electronic
4Tt15YvwZR5snFBQPBK6oN,k.o.,308,13,electronic
0uJpBUFBwbLtCxBYefzZ2w,bing loyzaga,26,6,pop
7whUoQAv5bVu2Cv4ZmgTyw,akeboshi,31598,52,pop
08t5VdmH6cpxHXUmb9bFeP,morten harket,49438,46,pop
37dT4Ff4uPkJwal957q6XK,opal,15,8,electronic
4bcKtHlKBhkEXB1cVY5Ull,noel harrison,4821,30,classical
3ZMur3elMyOs248ah86NRk,mach-hommy,183659,51,hip-hop
7wil3Ugeu3ATZHKC0e8yiM,taj mahal,13029,8,rock
1cxNemZ9o1ObvAbgq4WzvQ,cuby & the blizzards,22527,33,blues
4vE0ADCdH854d1kss98REy,drummer boy,1360,27,hip-hop
7lkQR1bjbaSeTmyosQAj9P,dynasty the emp,11,2,hip-hop
27o8q2S1hyGO4HQL4bcPYD,ransom,1816,19,electronic
0C8Tdbzb05PRgz58aKN5gc,tommy vext,1016,33,country
4lYX0upwyzgLv6PB43hVm5,ayatollah,5643,23,hip-hop
1GyUTuR9rMazKZJkprYoqf,boom boom,846,26,folk
03Iz2T21dJ2qZqYFLmJGt1,trit95,8735,25,electronic
4nGncje7IwXON58vk2tO8H,ruthann friedman,1364,5,classical
5bv5RplEOwdCvhq0EILh9E,lucenzo,172171,72,folk
2dqzb4OvhCxwr9ogGBEsQx,shurwayne winchester,21255,28,folk
33zfXajsgaMEVRQp7Qb7R2,element,921,10,electronic
0L2CSoTUpJ9DbgujGd7lfC,flørals,963,9,electronic
5pUMOnu7OKL4TSFifc2VH3,graye,67,8,electronic
50vYSrfKAjL0KHjCRHXlvX,graye,67,0,electronic
3qOWhxGLFTdbPPRjA4a4at,timeka marshall,2330,17,folk
7dqantGTJ1SHzx9eAAjdHu,dixie echoes,4702,8,country
2AcOGFtA5TiWqIJnA4SvNz,union analogtronics,731,6,hip-hop
7lu00Q3XdwDF8qtNngNYAq,frosty mountain boys,21,0,country
0IWVEO4JM0KvPVWgO3T39O,black boots,945,4,electronic
7yd1ITel4z3jXwEFinWmGN,king louie,145308,44,hip-hop
44eNlYXYkIGob3NU82tgLq,daniel wilson,8273,47,electronic
0525gzltnXe4odVcJQPaHH,ria,1806,20,folk
3Y2Hy1JqnqainY9WRdl736,gxx,23944,30,hip-hop
4J0Eg2dUVwl1DQhJpzeatd,ian knowles,7,1,electronic
5uDXiqlqQ1imGWi8WQDgq8,bassetfilms,1455,27,electronic
4fqDivs0BnIje4XZ10cF2d,funkin' sound team,128350,53,electronic
11PuDJ6g7ft35AXQcXX144,mack j wilberg,2,23,pop
1D0MStnRzJeelcnDjeBo8O,a.a. williams,29634,30,rock
2BHWN3FVgJRd1S9IJjPYZv,the living graham bond,573,8,electronic
4WhEPAXkhVLP0PSyBkWHSq,fiona bevan,4173,18,folk
1TeDTqiKm1eHAcVx7EwOiQ,ernst ravnaas,16,23,pop
1167VG9MloptyRsjuGh9Ie,the tabernacle orchestra at temple square,11,23,pop
53LVoipNTQ4lvUSJ61XKU3,mono,203063,38,rock
1LQhwmzGriKRuGWfpY26kv,reakwon,8883,31,hip-hop
0XsN8VDat6DV1GQEwixIWp,t. shapiro,2,7,jazz
4us59Bx720z6eLFe7FeoEA,felix bernard,393,43,pop
0DYyjQ07NlZcMysO4UEN9R,millennia choir,155,19,pop
5S1tCYzHZzXbuXRSyrJhIT,marvalyss,268,7,hip-hop
4c1eDydx9m0UwoT4sztU4J,jeff black,2689,14,country
3kcjzDWaSVR3VqgEIBZIdo,ray brown trio,14058,38,jazz
0xEcDD1XPGJgNNbXTAFpl8,nancy king,950,12,jazz
2dhQMP8TdiKnIupUeHWNeb,dick smith,169,26,rock
6qM1lXCtfQ7a4P4Sp8OOsD,grand avenue,4447,26,pop
6xdRb2GypJ7DqnWAI2mHGn,muna,439689,54,electronic
448GEwyUiojEHd8vsFheaB,brendan perry,46833,30,rock
70p61BWi0PzqMT8FIVqTlY,gil brown,39,15,electronic
3I3knkWC5YF0W2kbAxRZz1,yoad nevo,248,16,electronic
0XzmYRFJxC3OdOY27QkYkH,mvna,6136,44,electronic
4ouvZyyMT5oHeNAcK5mG47,sista pat,47,12,electronic
16msWAQnQ3L2GIIWPSVcfL,felix räuber,4544,33,electronic
7EdFBcatUoWKiDydiVubwO,dominik koislmeyer,1224,25,electronic
02U68BQCUSYgr9eTBWRHLK,fake pictures,1878,29,electronic
0C25WfigxuzN2yA270dAab,sway gray,1415,32,electronic
2KofAEA8S0jDDXjSg6a3HR,johnny jewel,35705,37,pop
3CWoPzCX85ikTyt8nPrWJp,nj,598959,46,pop
5Nd0pl530GmwyCK1lRGQqd,mary ann alexander,15230,33,pop
4QNuKcmA3dKi5jGapOA63P,hex hector and mac quayle,51,14,r&b
4k42mHalwBTdZWvAy3ucTc,spirit link,4417,27,electronic
6OOxsmeDk34xk6Ok3Ap95C,90sflav,110362,48,electronic
4dMtztditoMOlTzkFdqWRk,sean o'hagan,3044,8,country
3tFb974O2LuEj9p1uMLYFJ,kwesi k,630,0,electronic
5YekZn3GGnPIURNA6RG124,ana torroja,861402,60,pop
4cX1pqH0S3g3jvN8wiYPjG,jack david,955,55,electronic
7nL523vzwv24ad0oFf2VZ2,able faces,3769,45,electronic
2xwlufPslbQKrv1MXDBpIM,黃霄雲,59255,51,pop
5BEGGmWhZDNy3bxlFggPHo,ray i,227,38,folk
5aizOVB0aFinBgezLPkhnm,callista clark,20789,42,country
5gnpB90GzUR1gXpse5Kl4R,nancy wilson,14682,31,pop
7rqt4bOV0ELIMJKQnvmssL,lyquin,351,39,hip-hop
5V5zVfNvSEKi8NphOl5Y2p,lil gangster,31256,23,hip-hop
6XqKTFO5JStaZ5aeAn65Vu,barbara jean,229,0,country
1QUtz3pwcGiuwnVtLJ5JCF,headstrong,5276,27,pop
6vRqjrYlvurWLEwRKvTdEw,chastity brown,10166,17,country
1NOc6Hatk5Jo0dxGxYpj3X,rokwell,5992,7,electronic
2Rqck0DjqtjFG04TdlXicr,katie stelmanis,1178,29,electronic
5mrfwFGMT56yGbirhVdInL,the spiders,4022,14,pop
6T5OAvSJ9agKPCscGknBOk,jean luc lenoir,8364,36,folk
5oib7h2INOpWPRLaSQxdY0,nacho picasso,19441,31,hip-hop
5palJfg6uEbue26c9KLOtk,hellion,6574,11,rock
4rER0tqZgPOqxGUdUskKVH,a.j. shively,180,22,classical
0rEBOEWe1XZ9M1tKAOjvbj,rudy vallee and his connecticut yankees,3857,29,jazz
1Jxb2XyHKir8W0oZrdsCpN,sâlo,3015,30,electronic
71CGmn7JPqjfNVZMOjCDDh,vic roz,12990,32,electronic
58ooGFd8wuWnWBhxhQLH63,addy ace,1109,24,electronic
2yqDP1QmMX6jOXgqCtNnST,dae,383,29,electronic
6Z99p0M73gzZSHQ1FlonCi,ralo,185395,35,hip-hop
4Mimpitmj37SlrxLkLrT4Q,retroblue,1101,17,electronic
1YatbjNn4uez8XMFR3ug7L,frank engdahl,191,0,electronic
2D7akgJBXcsp8Y2FKdPJCh,jasper tygner,28924,44,electronic
5YeNR0H8X50Z8ui66jFAUD,lewka,1889,17,electronic
25Xm9wxNTPxCXdLS5fpkOb,le p,3555,31,electronic
0zR3u0i4hNUsi2XTlilpz2,barnaby,505,20,electronic
5GF2sd71SJyjKXqUGdSqto,freeg,6229,30,electronic
3sRbZQpyLlQ59jpaW9weYm,roxana,1477,41,electronic
1E4z1es3oOuhJzAvh7DhtH,kurt kristen,5,11,electronic
3o2nod8LXg4vjCTwNzymqA,tokyo nostalgia,770,12,electronic
5LFpAqukmpfvOnIu148yzz,masked,1012,25,electronic
201Hzoik31VdWqPl2sZVDY,loris cimino,2289,20,electronic
1mZtAFuxFAgqmTCqfKLWoj,de de mouse,38194,38,pop
3CV8Ykrfa1PNRnzzw9BRQh,yussuf jerusalem,1867,8,rock
66rpSJ3zapLZ0kbyWOPMS8,laurence mullen,19,3,classical
32pTJUDIqu5vvX5McsyU26,kelly badon,493,40,pop
1772CX4cNjlUimsYioeLVP,david evans,165,12,classical
76R4x5TYNqVgLjWBEeJPqX,johnny otl,1244,4,pop
1LTmwFzLMhmXgszGhPijEX,prarthana,33,1,pop
7nnsBgQB8oOOlI3EXU61sn,xnirvdh,25,0,pop
1NpKmfDYMhw1KJIIUCsX4O,mija,68928,35,electronic
0ty3e8bpEohIAjEjhAzWTz,odium,799,4,rock
2dxzkcAM4kt0LQibvwp90y,myrk,324,0,rock
57oKjESwnPYi3FR0I0yO1K,h.r.,266,13,rock
4EBRPnSYtrfmwptEMOSCV8,ismaël lô,99230,41,pop
5fro5Z9XnzW7YTlHhsJJBO,tevo howard,2178,10,electronic
2rQM4vPGbkx25PHapwq61a,amanda bynes,1607,48,classical
2vf1VrfMjSKCONwZk4Anix,luca perra,1986,23,electronic
3CyGpunc019xO6V7Skfmry,pegase,7095,32,pop
3KdU7qBKxD3P8mg9KoF9Ok,chad kowal,3669,20,electronic
37mSLPBLuBb06YgU2vl6gW,devin,327,8,electronic
0AikfZHjypmTXKZnPUq5ER,jack hawitt,4903,30,electronic
6wvOmMxarhAJyyLELo6GYF,lydia,306,3,electronic
1vqpLv0kaTCxTjWFhM7Mxv,kelo,8982,38,hip-hop
34UyKEZj9QGdpO01U3U9b9,sierra,242,10,pop
43WO5QxWWztG5t29lrFrEw,monodeluxe,8778,37,electronic
0yIPhLM4VlVeTpe32ChFoP,megan lenius,2871,14,electronic
6elY0HkaAcjogSYXGD43Vw,tragic allies,636,9,hip-hop
0PG0igIFevfTjQM5MBhrVw,7 g.e.m.s.,304,3,hip-hop
0loGxW0MxKSEQYXfs3aHi0,arcade pilots,374,10,electronic
43xkjQKO2s2G5uXoxW1kHc,kerry leatham,1164,31,electronic
38cnnPZnUjRbSEcvvnZNlW,takeoffandfly,733,23,electronic
71NpD8XdkGInVrxmENEQ60,trent cantrelle,2480,7,electronic
453biqBz5A23IsuJazQbSg,nynex,118,2,electronic
5dB1uaPAsPV8ldSuBtRDZv,departure,502,16,electronic
0muUUrVzG2eMabJN2UHtZB,holywatr,93837,56,electronic
3DJVDo0kd19fZXpTabasOX,zafrir,41306,50,electronic
1QrAumNRmmekZeMDVTUfbS,phi11a,5248,19,hip-hop
28Uv1faP5J3s97NkhCyKWU,lucas lex,18768,31,electronic
6ORwdLfpd4q9V1BlktwYfZ,awsten knight,2497,23,pop
6675bNKswuvQZ38YaZxOIY,elete,345,7,hip-hop
5hPcCMWgf6Qu9vUQVySwcY,bali baby,270816,42,hip-hop
3Zp8hwiuSVIYToETog4B2Z,better days,1600,3,pop
0k5ARYLIH22D3yUEhLGb9E,nah ellis,23,1,hip-hop
3YIlnLkPcxVni4w8FGWJnm,papanegro,32181,31,r&b
46WkN3HXolXQ0uLeZZ8Xym,martin gallop,2721,42,electronic
4mqKTYiFfZKN9SI9QLzEE1,wes writer,791,23,hip-hop
6S0IvKlvPMX1RtAYtVpUV8,drax project,103263,49,electronic
6DStZfBhFNFfMKsWcyYTEt,city of souls,6958,17,rock
2db6Yw4YFmF0lWUOhJztUv,maskarade,663,10,electronic
3lpVtJYZ57FvUVDzECu4UY,silverberg,8762,43,electronic
0baNijcOcp1fvs5OKJBTUH,jordyne,13034,39,r&b
3RhIM8YBkzhkpc5aEi0KVo,tartaros,1730,21,electronic
0qhQAfYIZnsGZovz2WSVjs,lucas brontk,1416,19,electronic
1ccUqU8UvWBSEbM03TTuBx,rachel gavaletz,3868,17,folk
2PEsLlEk8HIw0NFPSENdQs,joel culpepper,40589,31,r&b
7iByFcncYwzUOf7dPPF9JK,bina butta,30231,42,pop
2wunbYU5KWrpI7RCRBkwF0,lady lamb,87345,44,folk
4L4Ztz8S7RAQxrFgEZS5dm,andrew pololos,1660,21,electronic
7zMJpjs4CThffexhZZ5aq8,wayna,6373,7,r&b
2FGcCdhsLNAlPS1pCpBFf3,mopao mumu,1577,20,electronic
6UdKtISMXYKSR8jcgtFePo,rad museum,174678,46,hip-hop
6eBIpic8O1RW435sVsjYfy,akshin alizadeh,33609,46,electronic
0FomusKA1QZNUY5EdQdBbv,nattali rize,42939,35,folk
262VF7jBOHsX7dszFiBb99,joana duah,3239,34,jazz
4x3O97skvSMH61NkaKrZq8,dory previn,11140,28,folk
6tThEAJKUsHlj0ALfRObEP,mark hummel,4843,18,blues
659fOqEHzm3jL8AeWuOwXO,beoga,24535,36,folk
5V1CuNWAAYlRFnGiFvpyyx,thug angel,100,0,electronic
0AMCPHyPTxIV2J2HthnnX4,mary n'diaye,1441,15,electronic
6XTVE58RFOIxPuDGSkXa4z,replay m,280,19,electronic
2alKnU6Zf9XMBnqbMRSY10,lanns,628,32,electronic
4FC2wXrDWr5lLCZeAUgfVn,dj tira,570510,54,electronic
6t7WH6Cjdw9XQpzruqFwbf,mordrez,852,13,electronic
1BPsbKiNgav1TY1ITIU8C5,benji lewis,21359,43,electronic
5FvjCa6QxgX9ABFB7zpgsy,bubzin,569,30,electronic
07bq0KjNoXHDavbLV3NQus,roshon fegan,4972,36,r&b
0CbBEc4uGsHwisuBdVO7HF,michael van merwyk,3365,26,blues
0m7qCjrM89QKTGRxvf6xdB,musa,477,28,electronic
4d0LzyckWWWn04Jt8amiLY,notifi,12186,33,hip-hop
3npr7b6Ld7PDhIZSsJ2h1B,aveva,1539,9,jazz
1Bfi1Jw2HGVbOEjOdtApOe,christian paul,19139,29,r&b
3k4v579xEIi4ZI3XgPUieC,nadya sumarsono,213,15,electronic
0zoIvEOUnKmReCJMY59pbF,momo soundz,5023,38,electronic
4NNo3cmxrg4Z4ROBXfuEf8,brennley brown,8921,31,rock
3n5vLf4YmhZxorKUbhHylT,roberto marín muñoz,6953,6,electronic
7JwMjNkjJZxDmRTO6TBg9A,indivision,8355,31,electronic
0JecZKwHhhu33XL7HJKGpI,kendra ross,1153,7,r&b
0dqg2JR9xozg2ziZTpbMN2,livewire,1494,25,electronic
27mChCxMpfmLnXhdD07DLZ,esseks,45461,39,electronic
6EIy9BdHGGzEPbasqwMabi,tuccillo,7070,32,electronic
4WUbuCQNGpbDrUPzKo4cCV,mtmbo,3379,20,pop
6ywMpa6AmGJpV5Sbyy58Js,shabaka,62438,37,electronic
3d2FOK8iRywASORR928xkd,nyumo,88,5,electronic
7mKMQWOBVDivOhswm33WDL,en attendant ana,9307,15,pop
464itU0zCBaWNGoPMzkM1Z,crave,455,3,electronic
2lrCkW8oiUfuiouUjVvM1o,shabaka hutchings,9296,37,electronic
4I52sJXvle03nIouH4JUB5,eline everdina,58,16,electronic
5S8mFVaKQyxf3Hmjc1PEHV,jroach,627,11,hip-hop
3XA4LLL4CW8h4VWRY1EVbB,charles fox,1742,26,jazz
0254wvnQss59PncB9qm8qp,alba august,21331,43,pop
0UsTW7zwUXXHWr3gEYJbPg,the dust bowl cavaliers,169,7,country
5Ixk3FBu30Vqyk61bjGuuM,norman gimbel,432,25,jazz
6HAyum24LSKWHLOK77kSVY,charlie y vano,2454,23,electronic
2StjffbeygT75z8b2xnXn5,ivan b,193899,46,hip-hop
1jfhMoC88bueFbxYuwUpNN,moonsound,5813,34,electronic
39hRsqeXRE6rLpnxECKjXa,jackie vegas,100,23,electronic
21mV8GQDuvWIHtpZmiPjo5,terisa griffin,2886,15,electronic
72EVbLg1gwPmQDYXnfJQGi,batez,406,31,electronic
4X5sDGyZvekLEEbM1bm7GD,robin ward,1231,11,pop
5mfFqZp4BSV8uUZsvycIq0,sven maes,47,12,electronic
0fYfG7DrHGdmLla3yzqHZY,alicia olatuja,3036,17,jazz
2Y7vMaS3p7vLLMCdFTQX9N,matthew chicoine.,6,0,electronic
5i4yVKvP6l6jRrb8H26bU5,vazard,4449,26,electronic
7gq3B5EQLkQq2tXkKMDopI,larrykoek,3668,17,electronic
0C52ChHxEwG9E6Mi7Kmlkf,david myles,14071,37,hip-hop
7k5Y51G8UtPSvKU0BWSmlI,廿四味,13,4,pop
1nhMHvacUcBwhNToEU4WV7,dawn pemberton,881,12,electronic
0qNVN9fy4zlC4gKyahWmnD,tonasia,4713,17,hip-hop
2UC6tJseULDFTRgGDUy1UF,caps,515,24,electronic
1F5Pi8LZTeXzs1UVeZkRHn,main concern,2016,9,electronic
40s17JqwfuhKbSebamoyUF,simon langford,30,8,electronic
5A0kiRRISmsxT3nJtJpQx3,ana costa,584,40,jazz
2sSQ4L0LAvDQNR4Tpdfzaq,bossanatics,1561,40,jazz
634n2o28cVdR45nvwibcaP,julian napolitano,82,10,electronic
34QHu0AFgroNbkDr6nUneM,bill giant,24,14,rock
4JDI31jWR7BBBBzw9kmu7Z,jeff lewis,38365,55,rock
0VtDkQSzyJS716XHGeMFjI,string and tins,18,15,rock
203owJt4UT5UgQIzXFHd1g,micah james,270,12,electronic
1tSV6wUtJWPNuEp4aSMzhS,nargis fakhri,1040,42,hip-hop
1fQDzf4lnUF4DYngrLJH0m,letherette,70899,40,electronic
1zrFFDzoE9XXyjEqqgDpMm,dr zeus,1498930,65,hip-hop
2dItxVGDw0zhzV4jfFV2V3,zora randhawa,440546,44,hip-hop
5mnn8ickgxgRP0haoM498j,good harvest,11395,18,pop
2VfPqfxK9Yo4e8hG4JKXJr,4-ize,1743,26,hip-hop
303ZaEUzdeHVokSOwyLSjp,pete kipley,490,1,country
3gAnduA93Ykv75yNrwXhz5,goose,48490,37,electronic
6rmFvuqAMyKFnmvDqlgkDF,the rise,220,9,electronic
7ji9U2zsOcJjxpVFJyXV48,malory,11173,22,rock
75bVqUIMiZ8v1MiDUdcBnh,abyssoul,716,9,electronic
3GQhCWzuiAgAmOI3TJRVQ8,stonelake,446,1,rock
3RY5kQ12JzUISR9xK55Ojp,mascots,679,6,rock
3qeR1jbI6HypxlQNAFUmYF,dysangelium,1609,1,rock
1Kywxpr8keQxuQq1wGBYRu,emanuel brown,2270,10,hip-hop
4vm90zckXYAA2AZGFStkmy,pupa nas t,1544,42,electronic
4EKSBwzbRW2YnMP5JXnXYr,sunkis,145125,56,pop
4wveYkIOgvIRH40xpN51YA,donna paul,77,8,electronic
17MjqHVqjHRfIKAKen6o34,pongo,64580,42,electronic
54wtxcCMfVtf4J37TQWsVm,castro,283,21,hip-hop
41eXLq11cADF1LIsB3N4oK,the tastemakers,451,22,r&b
4I2KPG6TtOKDyOfo5OwQ9m,dennick,1689,22,electronic
3J8gnwzixjNXj5gM6a7h93,eli escobar,24435,32,electronic
4uKLSGMetZOJdpZbxEb3vZ,kay,47,6,electronic
6tbDnLIJm5F6UKcM5K6Dmg,rich king,110,7,hip-hop
7xJVICbAWizNBKBD3mRWjF,marie davidson,74061,44,electronic
3ceHJPOe3uPruYejDNWXWH,sena dagadu,5914,32,electronic
2xW3pBjCngD69hC1wIUgjA,axel johansson,731801,48,electronic
1SsVqqC31h54Hg08g7uQhM,yanghongwon,122943,50,hip-hop
